"SOURCE NODE ID","TARGET NODE ID","SOURCE SCENE ID","TARGET SCENE ID"
"343","324","126","127"
"347","324","128","127"
"327","326","34","35"
"327","326","34","35"
"327","326","34","35"
"327","326","34","35"
"377","326","36","35"
"326","327","35","34"
"326","327","35","34"
"326","327","35","34"
"326","327","35","34"
"397","328","118","119"
"330","328","120","119"
"328","330","119","120"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"316","311","24","25"
"339","314","23","22"
"339","314","23","22"
"339","314","23","22"
"339","314","23","22"
"382","314","21","22"
"391","315","1","2"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"311","316","25","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"339","316","23","24"
"392","317","92","93"
"341","338","29","28"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"316","339","24","23"
"314","339","22","23"
"314","339","22","23"
"314","339","22","23"
"314","339","22","23"
"390","340","5","6"
"362","341","30","29"
"338","341","28","29"
"344","343","125","126"
"324","343","127","126"
"343","344","126","125"
"324","347","127","128"
"349","348","104","103"
"348","349","103","104"
"427","349","107","108"
"358","355","12","11"
"386","358","13","12"
"355","358","11","12"
"341","362","29","30"
"377","375","36","37"
"326","377","35","36"
"375","377","37","36"
"425","378","61","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"426","378","59","60"
"380","379","42","43"
"380","379","42","43"
"380","379","42","43"
"380","379","42","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","43"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"380","379","44","45"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","45","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","44"
"379","380","43","42"
"379","380","43","42"
"379","380","43","42"
"379","380","43","42"
"314","382","22","21"
"389","383","9","8"
"390","384","5","4"
"358","386","12","13"
"387","386","16","15"
"387","386","14","13"
"387","386","14","15"
"386","387","15","16"
"386","387","15","14"
"386","387","13","14"
"383","389","8","9"
"384","390","4","5"
"340","390","6","5"
"315","391","2","1"
"423","391","77","78"
"317","392","93","92"
"401","396","87","86"
"424","396","85","86"
"328","397","119","118"
"405","401","88","87"
"396","401","86","87"
"401","405","87","88"
"410","408","116","115"
"408","410","115","116"
"427","414","107","106"
"421","416","76","75"
"425","419","61","62"
"425","419","61","62"
"425","419","61","62"
"425","419","61","62"
"420","419","65","64"
"419","420","64","65"
"416","421","75","76"
"423","421","77","76"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"426","422","59","58"
"391","423","78","77"
"421","423","76","77"
"396","424","86","85"
"378","425","60","61"
"419","425","62","61"
"419","425","62","61"
"419","425","62","61"
"419","425","62","61"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"378","426","60","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"422","426","58","59"
"414","427","106","107"
"349","427","108","107"
